36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
02:44:41.0 (470508)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
02:44:41.0 (516763)|EXECUTION_STARTED
02:44:41.0 (522605)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
02:44:41.0 (700756)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sEYc
02:44:41.0 (7878464)|VF_DESERIALIZE_VIEWSTATE_END
02:44:41.0 (8482253)|SYSTEM_MODE_ENTER|true
02:44:41.0 (8579476)|HEAP_ALLOCATE|[72]|Bytes:3
02:44:41.0 (8614931)|HEAP_ALLOCATE|[77]|Bytes:152
02:44:41.0 (8630335)|HEAP_ALLOCATE|[342]|Bytes:408
02:44:41.0 (8645030)|HEAP_ALLOCATE|[355]|Bytes:408
02:44:41.0 (8656499)|HEAP_ALLOCATE|[467]|Bytes:48
02:44:41.0 (8682900)|HEAP_ALLOCATE|[139]|Bytes:6
02:44:41.0 (8700758)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:136
02:44:41.0 (8707613)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
02:44:41.0 (8716466)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
02:44:41.0 (8723520)|STATEMENT_EXECUTE|[1]
02:44:41.0 (8727683)|STATEMENT_EXECUTE|[1]
02:44:41.0 (8755783)|HEAP_ALLOCATE|[50]|Bytes:5
02:44:41.0 (8777534)|HEAP_ALLOCATE|[56]|Bytes:5
02:44:41.0 (8785721)|HEAP_ALLOCATE|[64]|Bytes:7
02:44:41.0 (8800168)|SYSTEM_MODE_ENTER|false
02:44:41.0 (8813316)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:44:41.0 (8820403)|SYSTEM_MODE_EXIT|false
02:44:41.0 (8827759)|METHOD_EXIT|[1]|Controller
02:44:41.0 (8943496)|SYSTEM_MODE_ENTER|true
02:44:41.0 (9196923)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
02:44:41.0 (9208545)|VARIABLE_SCOPE_BEGIN|[6]|this|Controller|true|false
02:44:41.0 (9251616)|VARIABLE_ASSIGNMENT|[6]|this|{}|0x5baa1623
02:44:41.0 (9267153)|SYSTEM_MODE_ENTER|false
02:44:41.0 (9273924)|HEAP_ALLOCATE|[7]|Bytes:5
02:44:41.0 (9278815)|STATEMENT_EXECUTE|[6]
02:44:41.0 (9280711)|STATEMENT_EXECUTE|[7]
02:44:41.0 (9326198)|HEAP_ALLOCATE|[7]|Bytes:4
02:44:41.0 (9385736)|VARIABLE_SCOPE_BEGIN|[7]|options|List<System.SelectOption>|true|false
02:44:41.0 (9418963)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:44:41.0 (9432549)|VARIABLE_ASSIGNMENT|[7]|options|[]|0x58afcde1
02:44:41.0 (9439383)|STATEMENT_EXECUTE|[8]
02:44:41.0 (9442988)|HEAP_ALLOCATE|[8]|Bytes:33
02:44:41.0 (9458556)|HEAP_ALLOCATE|[8]|Bytes:4
02:44:41.0 (10559077)|SOQL_EXECUTE_BEGIN|[8]|Aggregations:0|SELECT className__C FROM Class__c
02:44:41.0 (12976721)|SOQL_EXECUTE_END|[8]|Rows:4
02:44:41.0 (13007104)|HEAP_ALLOCATE|[8]|Bytes:20
02:44:41.0 (13035817)|HEAP_ALLOCATE|[8]|Bytes:193
02:44:41.0 (13123571)|HEAP_ALLOCATE|[8]|Bytes:20
02:44:41.0 (13142167)|VARIABLE_SCOPE_BEGIN|[8]|data|List<Class__c>|true|false
02:44:41.0 (13193851)|VARIABLE_ASSIGNMENT|[8]|data|[{"className__c":"Name","Id":"a0H0o00000fIXZEEA4"},{"className__c":"L02","Id":"a0H0o00000fIXflEAG"},{"className__c":"L01","Id":"a0H0o00000fIXZYEA4"},{"className__c":"L03","Id":"a0H0o00000fIXg0EAG"}]|0x42c29bca
02:44:41.0 (13473448)|HEAP_ALLOCATE|[9]|Bytes:5
02:44:41.0 (13509640)|HEAP_ALLOCATE|[9]|Bytes:12
02:44:41.0 (13525132)|VARIABLE_SCOPE_BEGIN|[9]|c|Class__c|true|false
02:44:41.0 (13551325)|VARIABLE_ASSIGNMENT|[9]|c|{"className__c":"Name","Id":"a0H0o00000fIXZEEA4"}|0x5bdcd212
02:44:41.0 (13561717)|STATEMENT_EXECUTE|[9]
02:44:41.0 (13564374)|STATEMENT_EXECUTE|[10]
02:44:41.0 (13574554)|HEAP_ALLOCATE|[10]|Bytes:12
02:44:41.0 (13680787)|HEAP_ALLOCATE|[10]|Bytes:4
02:44:41.0 (13729611)|HEAP_ALLOCATE|[10]|Bytes:4
02:44:41.0 (13788561)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:44:41.0 (13809862)|HEAP_ALLOCATE|[9]|Bytes:5
02:44:41.0 (13826760)|HEAP_ALLOCATE|[9]|Bytes:12
02:44:41.0 (13837296)|VARIABLE_SCOPE_BEGIN|[9]|c|Class__c|true|false
02:44:41.0 (13862026)|VARIABLE_ASSIGNMENT|[9]|c|{"className__c":"L02","Id":"a0H0o00000fIXflEAG"}|0x3a34fc48
02:44:41.0 (13872695)|STATEMENT_EXECUTE|[9]
02:44:41.0 (13875097)|STATEMENT_EXECUTE|[10]
02:44:41.0 (13915557)|HEAP_ALLOCATE|[10]|Bytes:3
02:44:41.0 (13953698)|HEAP_ALLOCATE|[10]|Bytes:3
02:44:41.0 (13978173)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:44:41.0 (13997541)|HEAP_ALLOCATE|[9]|Bytes:5
02:44:41.0 (14014020)|HEAP_ALLOCATE|[9]|Bytes:12
02:44:41.0 (14024707)|VARIABLE_SCOPE_BEGIN|[9]|c|Class__c|true|false
02:44:41.0 (14048201)|VARIABLE_ASSIGNMENT|[9]|c|{"className__c":"L01","Id":"a0H0o00000fIXZYEA4"}|0x636b0074
02:44:41.0 (14059525)|STATEMENT_EXECUTE|[9]
02:44:41.0 (14061630)|STATEMENT_EXECUTE|[10]
02:44:41.0 (14097598)|HEAP_ALLOCATE|[10]|Bytes:3
02:44:41.0 (14135434)|HEAP_ALLOCATE|[10]|Bytes:3
02:44:41.0 (14159895)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:44:41.0 (14178491)|HEAP_ALLOCATE|[9]|Bytes:5
02:44:41.0 (14193736)|HEAP_ALLOCATE|[9]|Bytes:12
02:44:41.0 (14202961)|VARIABLE_SCOPE_BEGIN|[9]|c|Class__c|true|false
02:44:41.0 (14224651)|VARIABLE_ASSIGNMENT|[9]|c|{"className__c":"L03","Id":"a0H0o00000fIXg0EAG"}|0x1654093
02:44:41.0 (14235089)|STATEMENT_EXECUTE|[9]
02:44:41.0 (14237480)|STATEMENT_EXECUTE|[10]
02:44:41.0 (14269131)|HEAP_ALLOCATE|[10]|Bytes:3
