36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
01:10:37.0 (471476)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
01:10:37.0 (532557)|EXECUTION_STARTED
01:10:37.0 (538728)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
01:10:37.0 (1177092)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sEYc
01:10:37.0 (13290532)|VF_DESERIALIZE_VIEWSTATE_END
01:10:37.0 (15131707)|SYSTEM_MODE_ENTER|true
01:10:37.0 (15240595)|HEAP_ALLOCATE|[72]|Bytes:3
01:10:37.0 (15285566)|HEAP_ALLOCATE|[77]|Bytes:152
01:10:37.0 (15306843)|HEAP_ALLOCATE|[342]|Bytes:408
01:10:37.0 (15327942)|HEAP_ALLOCATE|[355]|Bytes:408
01:10:37.0 (15345847)|HEAP_ALLOCATE|[467]|Bytes:48
01:10:37.0 (15384233)|HEAP_ALLOCATE|[139]|Bytes:6
01:10:37.0 (15414746)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:23
01:10:37.0 (15426533)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:380
01:10:37.0 (15432958)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:66
01:10:37.0 (15441225)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
01:10:37.0 (15460109)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
01:10:37.0 (15470837)|STATEMENT_EXECUTE|[1]
01:10:37.0 (15477939)|STATEMENT_EXECUTE|[1]
01:10:37.0 (15523357)|HEAP_ALLOCATE|[50]|Bytes:5
01:10:37.0 (15556992)|HEAP_ALLOCATE|[56]|Bytes:5
01:10:37.0 (15573336)|HEAP_ALLOCATE|[64]|Bytes:7
01:10:37.0 (15597789)|SYSTEM_MODE_ENTER|false
01:10:37.0 (15618496)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:10:37.0 (15627888)|STATEMENT_EXECUTE|[18]
01:10:37.0 (15630502)|STATEMENT_EXECUTE|[25]
01:10:37.0 (15637940)|SYSTEM_MODE_EXIT|false
01:10:37.0 (15652022)|METHOD_EXIT|[1]|Controller
01:10:37.0 (15907104)|SYSTEM_MODE_ENTER|true
01:10:37.0 (16279479)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
01:10:37.0 (16302338)|VARIABLE_SCOPE_BEGIN|[44]|this|Controller|true|false
01:10:37.0 (16441343)|VARIABLE_ASSIGNMENT|[44]|this|{}|0x3047bb41
01:10:37.0 (16469491)|SYSTEM_MODE_ENTER|false
01:10:37.0 (16481872)|HEAP_ALLOCATE|[45]|Bytes:5
01:10:37.0 (16490114)|STATEMENT_EXECUTE|[44]
01:10:37.0 (16492924)|STATEMENT_EXECUTE|[45]
01:10:37.0 (16519888)|HEAP_ALLOCATE|[45]|Bytes:4
01:10:37.0 (16578809)|VARIABLE_SCOPE_BEGIN|[45]|options|List<System.SelectOption>|true|false
01:10:37.0 (16629663)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:10:37.0 (16648843)|VARIABLE_ASSIGNMENT|[45]|options|[]|0x5ee771e8
01:10:37.0 (16659211)|STATEMENT_EXECUTE|[46]
01:10:37.0 (16664822)|HEAP_ALLOCATE|[46]|Bytes:33
01:10:37.0 (16694917)|HEAP_ALLOCATE|[46]|Bytes:4
01:10:37.0 (18396954)|SOQL_EXECUTE_BEGIN|[46]|Aggregations:0|SELECT className__C FROM Class__c
01:10:37.0 (21719720)|SOQL_EXECUTE_END|[46]|Rows:4
01:10:37.0 (21760166)|HEAP_ALLOCATE|[46]|Bytes:20
01:10:37.0 (21789880)|HEAP_ALLOCATE|[46]|Bytes:193
01:10:37.0 (21892833)|HEAP_ALLOCATE|[46]|Bytes:20
01:10:37.0 (21916410)|VARIABLE_SCOPE_BEGIN|[46]|data|List<Class__c>|true|false
01:10:37.0 (21965519)|VARIABLE_ASSIGNMENT|[46]|data|[{"className__c":"Name","Id":"a0H0o00000fIXZEEA4"},{"className__c":"L02","Id":"a0H0o00000fIXflEAG"},{"className__c":"L01","Id":"a0H0o00000fIXZYEA4"},{"className__c":"L03","Id":"a0H0o00000fIXg0EAG"}]|0x1f30a24c
01:10:37.0 (22244832)|HEAP_ALLOCATE|[47]|Bytes:5
01:10:37.0 (22276675)|HEAP_ALLOCATE|[47]|Bytes:12
01:10:37.0 (22288905)|VARIABLE_SCOPE_BEGIN|[47]|c|Class__c|true|false
01:10:37.0 (22307436)|VARIABLE_ASSIGNMENT|[47]|c|{"className__c":"Name","Id":"a0H0o00000fIXZEEA4"}|0x295501bc
01:10:37.0 (22317611)|STATEMENT_EXECUTE|[47]
01:10:37.0 (22320055)|STATEMENT_EXECUTE|[48]
01:10:37.0 (22329381)|HEAP_ALLOCATE|[48]|Bytes:12
01:10:37.0 (22423158)|HEAP_ALLOCATE|[48]|Bytes:4
01:10:37.0 (22462008)|HEAP_ALLOCATE|[48]|Bytes:4
01:10:37.0 (22517079)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:10:37.0 (22535161)|HEAP_ALLOCATE|[47]|Bytes:5
01:10:37.0 (22548008)|HEAP_ALLOCATE|[47]|Bytes:12
01:10:37.0 (22555925)|VARIABLE_SCOPE_BEGIN|[47]|c|Class__c|true|false
01:10:37.0 (22574175)|VARIABLE_ASSIGNMENT|[47]|c|{"className__c":"L02","Id":"a0H0o00000fIXflEAG"}|0x1406d6e0
01:10:37.0 (22582846)|STATEMENT_EXECUTE|[47]
01:10:37.0 (22584538)|STATEMENT_EXECUTE|[48]
01:10:37.0 (22620428)|HEAP_ALLOCATE|[48]|Bytes:3
01:10:37.0 (22651541)|HEAP_ALLOCATE|[48]|Bytes:3
01:10:37.0 (22668758)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:10:37.0 (22681556)|HEAP_ALLOCATE|[47]|Bytes:5
01:10:37.0 (22693074)|HEAP_ALLOCATE|[47]|Bytes:12
01:10:37.0 (22700039)|VARIABLE_SCOPE_BEGIN|[47]|c|Class__c|true|false
01:10:37.0 (22716141)|VARIABLE_ASSIGNMENT|[47]|c|{"className__c":"L01","Id":"a0H0o00000fIXZYEA4"}|0x79ce2ff9
01:10:37.0 (22723224)|STATEMENT_EXECUTE|[47]
01:10:37.0 (22724716)|STATEMENT_EXECUTE|[48]
01:10:37.0 (22753896)|HEAP_ALLOCATE|[48]|Bytes:3
01:10:37.0 (22782376)|HEAP_ALLOCATE|[48]|Bytes:3
01:10:37.0 (22797705)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:10:37.0 (22810132)|HEAP_ALLOCATE|[47]|Bytes:5
01:10:37.0 (22819831)|HEAP_ALLOCATE|[47]|Bytes:12
01:10:37.0 (22826521)|VARIABLE_SCOPE_BEGIN|[47]|c|Class__c|true|false
01:10:37.0 (22842543)|VARIABLE_ASSIGNMENT|[47]|c|{"className__c":"L03","Id":"a0H0o00000fIXg0EAG"}|0x1456dc7
01:10:37.0 (22849765)|STATEMENT_EXECUTE|[47]
01:10:37.0 (22851240)|STATEMENT_EXECUTE|[48]
01:10:37.0 (22878444)|HEAP_ALLOCATE|[48]|Bytes:3
01:10:37.0 (22906514)|HEAP_ALLOCATE|[48]|Bytes:3
01:10:37.0 (22924020)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:10:37.0 (22935270)|HEAP_ALLOCATE|[47]|Bytes:5
01:10:37.0 (22946267)|VARIABLE_ASSIGNMENT|[47]|c|null|
01:10:37.0 (22953253)|STATEMENT_EXECUTE|[51]
01:10:37.0 (22961510)|SYSTEM_MODE_EXIT|false
01:10:37.0 (23623116)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
01:10:37.0 (23637679)|VARIABLE_SCOPE_BEGIN|[124]|this|Controller|true|false
01:10:37.0 (23684178)|VARIABLE_ASSIGNMENT|[124]|this|{}|0x3047bb41
01:10:37.0 (23702457)|SYSTEM_MODE_ENTER|false
01:10:37.0 (23711128)|HEAP_ALLOCATE|[125]|Bytes:5
01:10:37.0 (23717306)|STATEMENT_EXECUTE|[124]
01:10:37.0 (23719988)|STATEMENT_EXECUTE|[125]
01:10:37.0 (23721741)|STATEMENT_EXECUTE|[125]
01:10:37.0 (23768956)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x3047bb41
01:10:37.0 (23794157)|HEAP_ALLOCATE|[126]|Bytes:184
01:10:37.0 (23802169)|HEAP_ALLOCATE|[126]|Bytes:14
01:10:37.0 (23852150)|HEAP_ALLOCATE|[126]|Bytes:41
01:10:37.0 (23890136)|VARIABLE_SCOPE_BEGIN|[133]|ex|Exception|true|false
01:10:37.0 (24110826)|VARIABLE_ASSIGNMENT|[133]|ex|"common.apex.runtime.impl.ExecutionException: Attempt to de-reference a null object"|0x62609203
01:10:37.0 (24122206)|STATEMENT_EXECUTE|[133]
01:10:37.0 (24124306)|STATEMENT_EXECUTE|[134]
01:10:37.0 (24182757)|HEAP_ALLOCATE|[134]|Bytes:12
01:10:37.0 (24192345)|HEAP_ALLOCATE|[134]|Bytes:5
01:10:37.0 (24363808)|VF_PAGE_MESSAGE|Attempt to de-reference a null object
01:10:37.0 (24377005)|SYSTEM_MODE_EXIT|false
01:10:37.0 (28977126)|SYSTEM_MODE_ENTER|true
01:10:37.29 (29410889)|SYSTEM_MODE_ENTER|true
