36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:43:16.22 (22757309)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Indochina Time|GMT+07:00
13:43:16.22 (22885969)|EXECUTION_STARTED
13:43:16.22 (22896302)|CODE_UNIT_STARTED|[EXTERNAL]|01p0o00000GMbcn|Controller_test.setup()
13:43:16.22 (23222965)|HEAP_ALLOCATE|[72]|Bytes:3
13:43:16.22 (23276578)|HEAP_ALLOCATE|[77]|Bytes:152
13:43:16.22 (23292797)|HEAP_ALLOCATE|[342]|Bytes:408
13:43:16.22 (23308796)|HEAP_ALLOCATE|[355]|Bytes:408
13:43:16.22 (23321503)|HEAP_ALLOCATE|[467]|Bytes:48
13:43:16.22 (23353341)|HEAP_ALLOCATE|[139]|Bytes:6
13:43:16.22 (23382156)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:253
13:43:16.22 (23406867)|METHOD_ENTRY|[2]|01p0o00000GMbcn|Controller_test.Controller_test()
13:43:16.22 (23418390)|STATEMENT_EXECUTE|[2]
13:43:16.22 (23426445)|STATEMENT_EXECUTE|[2]
13:43:16.22 (23436054)|METHOD_EXIT|[2]|Controller_test
13:43:16.22 (23484887)|HEAP_ALLOCATE|[50]|Bytes:5
13:43:16.22 (23519377)|HEAP_ALLOCATE|[56]|Bytes:5
13:43:16.22 (23534810)|HEAP_ALLOCATE|[64]|Bytes:7
13:43:16.22 (23593260)|STATEMENT_EXECUTE|[4]
13:43:16.22 (23596344)|STATEMENT_EXECUTE|[6]
13:43:16.22 (23718456)|HEAP_ALLOCATE|[6]|Bytes:4
13:43:16.22 (23948688)|VARIABLE_SCOPE_BEGIN|[6]|testClass|List<Class__c>|true|false
13:43:16.22 (23974568)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:43:16.22 (24017030)|VARIABLE_ASSIGNMENT|[6]|testClass|[]|0x22a485fd
13:43:16.22 (24030204)|STATEMENT_EXECUTE|[7]
13:43:16.22 (24062473)|HEAP_ALLOCATE|[7]|Bytes:4
13:43:16.22 (24171910)|HEAP_ALLOCATE|[7]|Bytes:7
13:43:16.22 (24256750)|VARIABLE_ASSIGNMENT|[7]|this.className__c|"English"|0x303971a2
13:43:16.22 (24347658)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:43:16.22 (24366167)|STATEMENT_EXECUTE|[8]
13:43:16.22 (24388008)|HEAP_ALLOCATE|[8]|Bytes:4
13:43:16.22 (24401842)|HEAP_ALLOCATE|[8]|Bytes:4
13:43:16.22 (24457230)|VARIABLE_ASSIGNMENT|[8]|this.className__c|"Math"|0x380029cc
13:43:16.22 (24508572)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:43:16.22 (24520213)|STATEMENT_EXECUTE|[9]
13:43:16.22 (24539535)|HEAP_ALLOCATE|[9]|Bytes:4
13:43:16.22 (24551376)|HEAP_ALLOCATE|[9]|Bytes:7
13:43:16.22 (24600958)|VARIABLE_ASSIGNMENT|[9]|this.className__c|"Physics"|0x2abd0e10
13:43:16.22 (24654192)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:43:16.22 (24663374)|STATEMENT_EXECUTE|[10]
13:43:16.22 (24678907)|HEAP_ALLOCATE|[10]|Bytes:4
13:43:16.22 (24687654)|HEAP_ALLOCATE|[10]|Bytes:9
13:43:16.22 (24727283)|VARIABLE_ASSIGNMENT|[10]|this.className__c|"Chemistry"|0x43d3eabb
13:43:16.22 (24759656)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:43:16.22 (24766929)|STATEMENT_EXECUTE|[11]
13:43:16.22 (24826054)|DML_BEGIN|[11]|Op:Insert|Type:Class__c|Rows:4
13:43:16.22 (24865230)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
13:43:16.22 (66746935)|DML_END|[11]
13:43:16.22 (66822350)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
13:43:16.22 (66846067)|STATEMENT_EXECUTE|[12]
13:43:16.22 (66856058)|HEAP_ALLOCATE|[12]|Bytes:23
13:43:16.22 (66887155)|HEAP_ALLOCATE|[12]|Bytes:4
13:43:16.22 (67091477)|SOQL_EXECUTE_BEGIN|[12]|Aggregations:0|SELECT id FROM Class__c
13:43:16.22 (70125554)|SOQL_EXECUTE_END|[12]|Rows:4
13:43:16.22 (70162166)|HEAP_ALLOCATE|[12]|Bytes:20
13:43:16.22 (70186867)|HEAP_ALLOCATE|[12]|Bytes:116
13:43:16.22 (70235311)|HEAP_ALLOCATE|[12]|Bytes:20
13:43:16.22 (70286968)|VARIABLE_ASSIGNMENT|[12]|testClass|[{"Id":"a0H0o00000fKZsUEAW"},{"Id":"a0H0o00000fKZsVEAW"},{"Id":"a0H0o00000fKZsWEAW"},{"Id":"a0H0o00000fKZsXEAW"}]|0x17fc65f3
13:43:16.22 (70296328)|STATEMENT_EXECUTE|[13]
13:43:16.22 (70364225)|HEAP_ALLOCATE|[13]|Bytes:4
13:43:16.22 (70440905)|VARIABLE_SCOPE_BEGIN|[13]|testStudent|List<Student__c>|true|false
13:43:16.22 (70452740)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:43:16.22 (70461396)|VARIABLE_ASSIGNMENT|[13]|testStudent|[]|0x778489f3
13:43:16.22 (70467295)|STATEMENT_EXECUTE|[14]
13:43:16.22 (70486618)|HEAP_ALLOCATE|[14]|Bytes:4
13:43:16.22 (70571362)|HEAP_ALLOCATE|[14]|Bytes:11
13:43:16.22 (70632306)|VARIABLE_ASSIGNMENT|[14]|this.Name|"truong vy 1"|0x7df541e4
13:43:16.22 (70665397)|HEAP_ALLOCATE|[15]|Bytes:4
13:43:16.22 (70712887)|VARIABLE_ASSIGNMENT|[14]|this.Namef__c|"vy 1"|0x7df541e4
13:43:16.22 (70721458)|HEAP_ALLOCATE|[16]|Bytes:6
13:43:16.22 (70747945)|VARIABLE_ASSIGNMENT|[14]|this.Namel__c|"truong"|0x7df541e4
