36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
02:32:35.0 (494839)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
02:32:35.0 (545611)|EXECUTION_STARTED
02:32:35.0 (574933)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
02:32:35.0 (4519381)|SYSTEM_MODE_ENTER|true
02:32:35.0 (4933954)|HEAP_ALLOCATE|[72]|Bytes:3
02:32:35.0 (4990426)|HEAP_ALLOCATE|[77]|Bytes:152
02:32:35.0 (5020681)|HEAP_ALLOCATE|[342]|Bytes:408
02:32:35.0 (5047568)|HEAP_ALLOCATE|[355]|Bytes:408
02:32:35.0 (5069690)|HEAP_ALLOCATE|[467]|Bytes:48
02:32:35.0 (5118817)|HEAP_ALLOCATE|[139]|Bytes:6
02:32:35.0 (5162355)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:23
02:32:35.0 (5176737)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:368
02:32:35.0 (5183708)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:63
02:32:35.0 (5191306)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
02:32:35.0 (5207350)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
02:32:35.0 (5219920)|STATEMENT_EXECUTE|[1]
02:32:35.0 (5231038)|STATEMENT_EXECUTE|[1]
02:32:35.0 (5280392)|HEAP_ALLOCATE|[50]|Bytes:5
02:32:35.0 (5314133)|HEAP_ALLOCATE|[56]|Bytes:5
02:32:35.0 (5323673)|HEAP_ALLOCATE|[64]|Bytes:7
02:32:35.0 (5347957)|SYSTEM_MODE_ENTER|false
02:32:35.0 (5365663)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:32:35.0 (5371165)|STATEMENT_EXECUTE|[17]
02:32:35.0 (5373363)|STATEMENT_EXECUTE|[24]
02:32:35.0 (5379872)|SYSTEM_MODE_EXIT|false
02:32:35.0 (5390498)|METHOD_EXIT|[1]|Controller
02:32:35.0 (5438346)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
02:32:35.0 (5447945)|VARIABLE_SCOPE_BEGIN|[1]|this|Controller|true|false
02:32:35.0 (5561202)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2b299b9f
02:32:35.0 (5578323)|SYSTEM_MODE_ENTER|false
02:32:35.0 (5585876)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:32:35.0 (5598004)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
02:32:35.0 (5642853)|SYSTEM_MODE_EXIT|false
02:32:35.0 (5650897)|STATEMENT_EXECUTE|[1]
02:32:35.0 (5655910)|SYSTEM_MODE_ENTER|false
02:32:35.0 (5661251)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:32:35.0 (5667370)|STATEMENT_EXECUTE|[2]
02:32:35.0 (5669753)|STATEMENT_EXECUTE|[3]
02:32:35.0 (5671986)|STATEMENT_EXECUTE|[4]
02:32:35.0 (5674076)|STATEMENT_EXECUTE|[5]
02:32:35.0 (5676094)|STATEMENT_EXECUTE|[6]
02:32:35.0 (5678141)|STATEMENT_EXECUTE|[7]
02:32:35.0 (5680265)|STATEMENT_EXECUTE|[8]
02:32:35.0 (5682765)|STATEMENT_EXECUTE|[9]
02:32:35.0 (5685252)|STATEMENT_EXECUTE|[10]
02:32:35.0 (5687445)|STATEMENT_EXECUTE|[11]
02:32:35.0 (5689713)|STATEMENT_EXECUTE|[12]
02:32:35.0 (5692066)|STATEMENT_EXECUTE|[13]
02:32:35.0 (5695109)|STATEMENT_EXECUTE|[14]
02:32:35.0 (5697637)|STATEMENT_EXECUTE|[15]
02:32:35.0 (5699793)|STATEMENT_EXECUTE|[16]
02:32:35.0 (5704225)|SYSTEM_MODE_EXIT|false
02:32:35.0 (5803154)|SYSTEM_MODE_ENTER|true
02:32:35.6 (6293073)|SYSTEM_MODE_ENTER|true
02:32:35.6 (6345508)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
02:32:35.6 (6356685)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
02:32:35.6 (6571579)|SYSTEM_MODE_ENTER|true
02:32:35.6 (6683022)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:32:35.6 (6697470)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
02:32:35.6 (6747850)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x1d8f3fe8
02:32:35.6 (6761630)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
02:32:35.6 (6777411)|VARIABLE_ASSIGNMENT|[88]|escape|null
02:32:35.7 (7021490)|SYSTEM_MODE_ENTER|true
02:32:35.7 (7091269)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:32:35.7 (7103683)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
02:32:35.7 (7133893)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x1d8f3fe8
02:32:35.0 (8078719)|SYSTEM_MODE_ENTER|true
02:32:35.0 (9571443)|SYSTEM_MODE_ENTER|true
02:32:35.0 (9632544)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
02:32:35.0 (9643596)|VARIABLE_SCOPE_BEGIN|[43]|this|Controller|true|false
02:32:35.0 (9681442)|VARIABLE_ASSIGNMENT|[43]|this|{}|0x2b299b9f
02:32:35.0 (9698237)|SYSTEM_MODE_ENTER|false
02:32:35.0 (9706261)|HEAP_ALLOCATE|[44]|Bytes:5
02:32:35.0 (9712451)|STATEMENT_EXECUTE|[43]
02:32:35.0 (9715154)|STATEMENT_EXECUTE|[44]
02:32:35.0 (9727347)|HEAP_ALLOCATE|[44]|Bytes:4
02:32:35.0 (9760647)|VARIABLE_SCOPE_BEGIN|[44]|options|List<System.SelectOption>|true|false
02:32:35.0 (9788114)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:32:35.0 (9801346)|VARIABLE_ASSIGNMENT|[44]|options|[]|0x538102c4
02:32:35.0 (9807402)|STATEMENT_EXECUTE|[45]
02:32:35.0 (9811477)|HEAP_ALLOCATE|[45]|Bytes:33
02:32:35.0 (9832811)|HEAP_ALLOCATE|[45]|Bytes:4
02:32:35.0 (11274715)|SOQL_EXECUTE_BEGIN|[45]|Aggregations:0|SELECT className__C FROM Class__c
02:32:35.0 (14022763)|SOQL_EXECUTE_END|[45]|Rows:4
02:32:35.0 (14054252)|HEAP_ALLOCATE|[45]|Bytes:20
