36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
02:12:26.0 (372227)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
02:12:26.0 (412447)|EXECUTION_STARTED
02:12:26.0 (420946)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sbCc|VF: /apex/AddNewStudent
02:12:26.0 (926427)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sbCc
02:12:26.0 (13788299)|VF_DESERIALIZE_VIEWSTATE_END
02:12:26.14 (14918095)|SYSTEM_MODE_ENTER|true
02:12:26.16 (16121550)|SYSTEM_MODE_ENTER|true
02:12:26.16 (16189763)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:12:26.16 (16204555)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
02:12:26.16 (16263929)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x499f6904
02:12:26.16 (16272639)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
02:12:26.16 (16282686)|VARIABLE_ASSIGNMENT|[88]|escape|null
02:12:26.0 (30006435)|SYSTEM_MODE_ENTER|true
02:12:26.0 (30045854)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
02:12:26.0 (30059513)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:376
02:12:26.0 (30064339)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:63
02:12:26.0 (30068325)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
02:12:26.0 (30081260)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
02:12:26.0 (30088239)|STATEMENT_EXECUTE|[1]
02:12:26.0 (30092588)|STATEMENT_EXECUTE|[1]
02:12:26.0 (30101388)|SYSTEM_MODE_ENTER|false
02:12:26.0 (30109959)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:12:26.0 (30120329)|STATEMENT_EXECUTE|[18]
02:12:26.0 (30122072)|STATEMENT_EXECUTE|[37]
02:12:26.0 (30133117)|SYSTEM_MODE_EXIT|false
02:12:26.0 (30144170)|METHOD_EXIT|[1]|Controller
02:12:26.0 (30243996)|SYSTEM_MODE_ENTER|true
02:12:26.0 (30307855)|SYSTEM_MODE_ENTER|true
02:12:26.0 (30371370)|SYSTEM_MODE_ENTER|true
02:12:26.0 (30420813)|SYSTEM_MODE_ENTER|true
02:12:26.0 (30460985)|SYSTEM_MODE_ENTER|true
02:12:26.0 (30499427)|SYSTEM_MODE_ENTER|true
02:12:26.0 (30628905)|SYSTEM_MODE_ENTER|true
02:12:26.0 (30895084)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
02:12:26.0 (30908552)|VARIABLE_SCOPE_BEGIN|[56]|this|Controller|true|false
02:12:26.0 (30976547)|VARIABLE_ASSIGNMENT|[56]|this|{}|0x6881cd67
02:12:26.0 (30993230)|SYSTEM_MODE_ENTER|false
02:12:26.0 (31000587)|HEAP_ALLOCATE|[57]|Bytes:5
02:12:26.0 (31005867)|STATEMENT_EXECUTE|[56]
02:12:26.0 (31007785)|STATEMENT_EXECUTE|[57]
02:12:26.0 (31020973)|HEAP_ALLOCATE|[57]|Bytes:4
02:12:26.0 (31072386)|VARIABLE_SCOPE_BEGIN|[57]|options|List<System.SelectOption>|true|false
02:12:26.0 (31103640)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:12:26.0 (31116736)|VARIABLE_ASSIGNMENT|[57]|options|[]|0x44d23fb
02:12:26.0 (31122807)|STATEMENT_EXECUTE|[58]
02:12:26.0 (31126476)|HEAP_ALLOCATE|[58]|Bytes:33
02:12:26.0 (31146039)|HEAP_ALLOCATE|[58]|Bytes:4
02:12:26.0 (32310014)|SOQL_EXECUTE_BEGIN|[58]|Aggregations:0|SELECT className__C FROM Class__c
02:12:26.0 (34712205)|SOQL_EXECUTE_END|[58]|Rows:2
02:12:26.0 (34748612)|HEAP_ALLOCATE|[58]|Bytes:12
02:12:26.0 (34773982)|HEAP_ALLOCATE|[58]|Bytes:101
02:12:26.0 (34850101)|HEAP_ALLOCATE|[58]|Bytes:12
02:12:26.0 (34868877)|VARIABLE_SCOPE_BEGIN|[58]|data|List<Class__c>|true|false
02:12:26.0 (34911235)|VARIABLE_ASSIGNMENT|[58]|data|[{"className__c":"Math","Id":"a0H0o00000fJQOvEAO"},{"className__c":"English","Id":"a0H0o00000fJQOwEAO"}]|0x59ea7a05
02:12:26.0 (35090610)|HEAP_ALLOCATE|[59]|Bytes:5
02:12:26.0 (35114684)|HEAP_ALLOCATE|[59]|Bytes:12
02:12:26.0 (35123843)|VARIABLE_SCOPE_BEGIN|[59]|c|Class__c|true|false
02:12:26.0 (35141628)|VARIABLE_ASSIGNMENT|[59]|c|{"className__c":"Math","Id":"a0H0o00000fJQOvEAO"}|0x5c8103a7
02:12:26.0 (35148455)|STATEMENT_EXECUTE|[59]
02:12:26.0 (35150545)|STATEMENT_EXECUTE|[60]
02:12:26.0 (35159523)|HEAP_ALLOCATE|[60]|Bytes:12
02:12:26.0 (35257804)|HEAP_ALLOCATE|[60]|Bytes:4
02:12:26.0 (35294546)|HEAP_ALLOCATE|[60]|Bytes:4
02:12:26.0 (35342873)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:12:26.0 (35358472)|HEAP_ALLOCATE|[59]|Bytes:5
02:12:26.0 (35370502)|HEAP_ALLOCATE|[59]|Bytes:12
02:12:26.0 (35377146)|VARIABLE_SCOPE_BEGIN|[59]|c|Class__c|true|false
02:12:26.0 (35395398)|VARIABLE_ASSIGNMENT|[59]|c|{"className__c":"English","Id":"a0H0o00000fJQOwEAO"}|0x15c6c4c4
02:12:26.0 (35401813)|STATEMENT_EXECUTE|[59]
02:12:26.0 (35403628)|STATEMENT_EXECUTE|[60]
02:12:26.0 (35434706)|HEAP_ALLOCATE|[60]|Bytes:7
02:12:26.0 (35462518)|HEAP_ALLOCATE|[60]|Bytes:7
02:12:26.0 (35479114)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:12:26.0 (35490834)|HEAP_ALLOCATE|[59]|Bytes:5
02:12:26.0 (35501998)|VARIABLE_ASSIGNMENT|[59]|c|null|
02:12:26.0 (35507095)|STATEMENT_EXECUTE|[63]
02:12:26.0 (35513497)|SYSTEM_MODE_EXIT|false
02:12:26.0 (35658799)|SYSTEM_MODE_ENTER|true
02:12:26.36 (36005866)|SYSTEM_MODE_ENTER|true
02:12:26.36 (36079832)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:12:26.36 (36091566)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
02:12:26.36 (36122865)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x499f6904
02:12:26.36 (36129847)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
02:12:26.36 (36137931)|VARIABLE_ASSIGNMENT|[88]|escape|null
02:12:26.0 (36204335)|SYSTEM_MODE_ENTER|true
02:12:26.0 (36236784)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
02:12:26.0 (36241565)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
02:12:26.0 (36257757)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.namef|"aaa"|0x6881cd67
02:12:26.0 (36286454)|SYSTEM_MODE_ENTER|true
02:12:26.0 (36299853)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
02:12:26.0 (36303848)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
02:12:26.0 (36311054)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.namel|"a"|0x6881cd67
02:12:26.0 (36335886)|SYSTEM_MODE_ENTER|true
02:12:26.0 (36349982)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:12:26.0 (36353955)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
02:12:26.0 (36360739)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.gender|false|0x6881cd67
02:12:26.0 (36500304)|SYSTEM_MODE_ENTER|true
02:12:26.0 (36517468)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:12:26.0 (36521716)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
