36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
01:42:45.0 (396009)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
01:42:45.0 (436191)|EXECUTION_STARTED
01:42:45.0 (440750)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
01:42:45.0 (2989383)|SYSTEM_MODE_ENTER|true
01:42:45.0 (3360923)|HEAP_ALLOCATE|[72]|Bytes:3
01:42:45.0 (3403173)|HEAP_ALLOCATE|[77]|Bytes:152
01:42:45.0 (3419553)|HEAP_ALLOCATE|[342]|Bytes:408
01:42:45.0 (3433553)|HEAP_ALLOCATE|[355]|Bytes:408
01:42:45.0 (3446573)|HEAP_ALLOCATE|[467]|Bytes:48
01:42:45.0 (3473134)|HEAP_ALLOCATE|[139]|Bytes:6
01:42:45.0 (3500561)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
01:42:45.0 (3508088)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:280
01:42:45.0 (3513179)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
01:42:45.0 (3518797)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
01:42:45.0 (3528092)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
01:42:45.0 (3538685)|STATEMENT_EXECUTE|[1]
01:42:45.0 (3543167)|STATEMENT_EXECUTE|[1]
01:42:45.0 (3587211)|HEAP_ALLOCATE|[50]|Bytes:5
01:42:45.0 (3609676)|HEAP_ALLOCATE|[56]|Bytes:5
01:42:45.0 (3618789)|HEAP_ALLOCATE|[64]|Bytes:7
01:42:45.0 (3634422)|SYSTEM_MODE_ENTER|false
01:42:45.0 (3647900)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:42:45.0 (3654098)|STATEMENT_EXECUTE|[23]
01:42:45.0 (3656057)|STATEMENT_EXECUTE|[42]
01:42:45.0 (3659833)|SYSTEM_MODE_EXIT|false
01:42:45.0 (3669495)|METHOD_EXIT|[1]|Controller
01:42:45.0 (3685416)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
01:42:45.0 (3693432)|VARIABLE_SCOPE_BEGIN|[18]|this|Controller|true|false
01:42:45.0 (3769280)|VARIABLE_ASSIGNMENT|[18]|this|{}|0x59475567
01:42:45.0 (3784178)|SYSTEM_MODE_ENTER|false
01:42:45.0 (3791450)|HEAP_ALLOCATE|[19]|Bytes:5
01:42:45.0 (3796973)|STATEMENT_EXECUTE|[1]
01:42:45.0 (3799823)|HEAP_ALLOCATE|[19]|Bytes:5
01:42:45.0 (3804249)|STATEMENT_EXECUTE|[2]
01:42:45.0 (3805918)|STATEMENT_EXECUTE|[3]
01:42:45.0 (3807413)|STATEMENT_EXECUTE|[4]
01:42:45.0 (3808729)|STATEMENT_EXECUTE|[5]
01:42:45.0 (3810146)|STATEMENT_EXECUTE|[6]
01:42:45.0 (3812696)|STATEMENT_EXECUTE|[7]
01:42:45.0 (3814153)|STATEMENT_EXECUTE|[8]
01:42:45.0 (3815521)|STATEMENT_EXECUTE|[9]
01:42:45.0 (3816826)|STATEMENT_EXECUTE|[10]
01:42:45.0 (3825223)|HEAP_ALLOCATE|[19]|Bytes:6
01:42:45.0 (3864835)|STATEMENT_EXECUTE|[18]
01:42:45.0 (3867069)|STATEMENT_EXECUTE|[19]
01:42:45.0 (3895732)|HEAP_ALLOCATE|[19]|Bytes:4
01:42:45.0 (4048250)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x59475567
01:42:45.0 (4065685)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x1bd6bd25
01:42:45.0 (4081904)|VARIABLE_ASSIGNMENT|[10]|this.student|{}|0x59475567
01:42:45.0 (4095651)|STATEMENT_EXECUTE|[20]
01:42:45.0 (4100486)|HEAP_ALLOCATE|[20]|Bytes:184
01:42:45.0 (4108436)|HEAP_ALLOCATE|[20]|Bytes:20
01:42:45.0 (4123164)|HEAP_ALLOCATE|[20]|Bytes:24
01:42:45.0 (4139468)|CONSTRUCTOR_ENTRY|[20]|01p0o00000GLKhZ|<init>()|Controller.KeySearchDTO
01:42:45.0 (4165300)|VARIABLE_SCOPE_BEGIN|[30]|this|Controller.KeySearchDTO|true|false
01:42:45.0 (4187902)|VARIABLE_ASSIGNMENT|[30]|this|{}|0x281e30b1
01:42:45.0 (4197907)|STATEMENT_EXECUTE|[23]
01:42:45.0 (4199756)|STATEMENT_EXECUTE|[24]
01:42:45.0 (4201182)|STATEMENT_EXECUTE|[25]
01:42:45.0 (4203620)|STATEMENT_EXECUTE|[26]
01:42:45.0 (4205094)|STATEMENT_EXECUTE|[27]
01:42:45.0 (4206491)|STATEMENT_EXECUTE|[28]
01:42:45.0 (4217875)|STATEMENT_EXECUTE|[30]
01:42:45.0 (4219647)|STATEMENT_EXECUTE|[31]
01:42:45.0 (4237532)|HEAP_ALLOCATE|[31]|Bytes:4
01:42:45.0 (4311211)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x281e30b1
01:42:45.0 (4325874)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x403a8f4c
01:42:45.0 (4339176)|VARIABLE_ASSIGNMENT|[28]|this.objStudentFrom|{}|0x281e30b1
01:42:45.0 (4351471)|STATEMENT_EXECUTE|[32]
01:42:45.0 (4365844)|HEAP_ALLOCATE|[32]|Bytes:4
01:42:45.0 (4416838)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"objStudentFrom":"0x403a8f4c"}|0x281e30b1
01:42:45.0 (4430567)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x61061ec5
01:42:45.0 (4442447)|VARIABLE_ASSIGNMENT|[27]|this.objStudentTo|{}|0x281e30b1
01:42:45.0 (4453065)|STATEMENT_EXECUTE|[33]
01:42:45.0 (4497107)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"objStudentFrom":"0x403a8f4c","objStudentTo":"0x61061ec5"}|0x281e30b1
01:42:45.0 (4513299)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
01:42:45.0 (4522293)|HEAP_ALLOCATE|[24]|Bytes:5
01:42:45.0 (4529260)|VARIABLE_ASSIGNMENT|[24]|this.increasing|false|0x281e30b1
01:42:45.0 (4540131)|STATEMENT_EXECUTE|[34]
01:42:45.0 (4594943)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"increasing":false,"objStudentFrom":"0x403a8f4c","objStudentTo":"0x61061ec5"}|0x281e30b1
01:42:45.0 (4608439)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
01:42:45.0 (4621295)|VARIABLE_ASSIGNMENT|[25]|this.studentName|""|0x281e30b1
01:42:45.0 (4632299)|STATEMENT_EXECUTE|[35]
01:42:45.0 (4669651)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"increasing":false,"objStudentFrom":"0x403a8f4c","objStudentTo":"0x61061ec5","studentName":""}|0x281e30b1
01:42:45.0 (4682579)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
01:42:45.0 (4691819)|VARIABLE_ASSIGNMENT|[26]|this.className|""|0x281e30b1
01:42:45.0 (4706947)|CONSTRUCTOR_EXIT|[20]|01p0o00000GLKhZ|<init>()|Controller.KeySearchDTO
01:42:45.0 (4740235)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"student":"0x1bd6bd25"}|0x59475567
01:42:45.0 (4765220)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"className":"","increasing":false,"objStudentFrom":"0x403a8f4c","objStudentTo":"0x61061ec5","studentName":""}|0x281e30b1
01:42:45.0 (4783743)|VARIABLE_ASSIGNMENT|[3]|this.objKeySearch|0x281e30b1|0x59475567
01:42:45.0 (4803886)|SYSTEM_MODE_EXIT|false
01:42:45.0 (4870847)|SYSTEM_MODE_ENTER|true
01:42:45.0 (4973146)|SYSTEM_MODE_ENTER|true
01:42:45.7 (7094509)|SYSTEM_MODE_ENTER|true
01:42:45.7 (7129437)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
01:42:45.7 (7145294)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
01:42:45.7 (7280822)|SYSTEM_MODE_ENTER|true
01:42:45.7 (7343506)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:42:45.7 (7352605)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
01:42:45.7 (7383230)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x2c927ecc
01:42:45.7 (7393006)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
01:42:45.7 (7403616)|VARIABLE_ASSIGNMENT|[88]|escape|null
01:42:45.7 (7523746)|SYSTEM_MODE_ENTER|true
01:42:45.7 (7564741)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:42:45.7 (7572963)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
01:42:45.7 (7595877)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x2c927ecc
01:42:45.0 (8318633)|SYSTEM_MODE_ENTER|true
01:42:45.0 (9316187)|SYSTEM_MODE_ENTER|true
01:42:45.0 (9375628)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
01:42:45.0 (9386745)|VARIABLE_SCOPE_BEGIN|[61]|this|Controller|true|false
