36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
00:15:16.0 (568645)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
00:15:16.0 (618002)|EXECUTION_STARTED
00:15:16.0 (622768)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
00:15:16.0 (1239779)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sEYc
00:15:16.0 (62737225)|HEAP_ALLOCATE|[72]|Bytes:3
00:15:16.0 (62777949)|HEAP_ALLOCATE|[77]|Bytes:152
00:15:16.0 (62794272)|HEAP_ALLOCATE|[342]|Bytes:408
00:15:16.0 (62808743)|HEAP_ALLOCATE|[355]|Bytes:408
00:15:16.0 (62820836)|HEAP_ALLOCATE|[467]|Bytes:48
00:15:16.0 (62852591)|HEAP_ALLOCATE|[139]|Bytes:6
00:15:16.0 (62882274)|HEAP_ALLOCATE|[50]|Bytes:5
00:15:16.0 (62902147)|HEAP_ALLOCATE|[56]|Bytes:5
00:15:16.0 (62915484)|HEAP_ALLOCATE|[64]|Bytes:7
00:15:16.0 (68375470)|VF_DESERIALIZE_VIEWSTATE_END
00:15:16.0 (69956460)|SYSTEM_MODE_ENTER|true
00:15:16.0 (70010988)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
00:15:16.0 (70035398)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:280
00:15:16.0 (70045720)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
00:15:16.0 (70056445)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
00:15:16.0 (70075004)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
00:15:16.0 (70087382)|STATEMENT_EXECUTE|[1]
00:15:16.0 (70093944)|STATEMENT_EXECUTE|[1]
00:15:16.0 (70105016)|SYSTEM_MODE_ENTER|false
00:15:16.0 (70141981)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
