36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
01:17:16.0 (427002)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
01:17:16.0 (630140)|EXECUTION_STARTED
01:17:16.0 (637084)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sbCc|VF: /apex/AddNewStudent
01:17:16.3 (3395378)|SYSTEM_MODE_ENTER|true
01:17:16.3 (3912039)|SYSTEM_MODE_ENTER|true
01:17:16.3 (4024075)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:17:16.3 (4040232)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
01:17:16.3 (4121707)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x143b5c46
01:17:16.3 (4133216)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
01:17:16.3 (4147948)|VARIABLE_ASSIGNMENT|[88]|escape|null
01:17:16.4 (4373488)|SYSTEM_MODE_ENTER|true
01:17:16.4 (4437502)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:17:16.4 (4447621)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
01:17:16.4 (4477097)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x143b5c46
01:17:16.0 (5570955)|SYSTEM_MODE_ENTER|true
01:17:16.0 (5856904)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:23
01:17:16.0 (5867570)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:368
01:17:16.0 (5872402)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:63
01:17:16.0 (5875866)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
01:17:16.0 (5884904)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
01:17:16.0 (5890891)|STATEMENT_EXECUTE|[1]
01:17:16.0 (5895059)|STATEMENT_EXECUTE|[1]
01:17:16.0 (5904030)|SYSTEM_MODE_ENTER|false
01:17:16.0 (5911888)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:17:16.0 (5917231)|STATEMENT_EXECUTE|[17]
01:17:16.0 (5918834)|STATEMENT_EXECUTE|[24]
01:17:16.0 (5923122)|SYSTEM_MODE_EXIT|false
01:17:16.0 (5930858)|METHOD_EXIT|[1]|Controller
01:17:16.0 (6391546)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
01:17:16.0 (6402945)|VARIABLE_SCOPE_BEGIN|[1]|this|Controller|true|false
01:17:16.0 (6467586)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x48381e5e
01:17:16.0 (6480253)|SYSTEM_MODE_ENTER|false
01:17:16.0 (6487277)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:17:16.0 (6508986)|SYSTEM_MODE_EXIT|false
01:17:16.0 (6514412)|STATEMENT_EXECUTE|[1]
01:17:16.0 (6518025)|SYSTEM_MODE_ENTER|false
01:17:16.0 (6522423)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:17:16.0 (6526100)|STATEMENT_EXECUTE|[2]
01:17:16.0 (6527936)|STATEMENT_EXECUTE|[3]
01:17:16.0 (6529268)|STATEMENT_EXECUTE|[4]
01:17:16.0 (6530770)|STATEMENT_EXECUTE|[5]
01:17:16.0 (6532092)|STATEMENT_EXECUTE|[6]
01:17:16.0 (6533590)|STATEMENT_EXECUTE|[7]
01:17:16.0 (6534921)|STATEMENT_EXECUTE|[8]
01:17:16.0 (6536681)|STATEMENT_EXECUTE|[9]
01:17:16.0 (6538103)|STATEMENT_EXECUTE|[10]
01:17:16.0 (6539563)|STATEMENT_EXECUTE|[11]
01:17:16.0 (6540999)|STATEMENT_EXECUTE|[12]
01:17:16.0 (6542392)|STATEMENT_EXECUTE|[13]
01:17:16.0 (6543726)|STATEMENT_EXECUTE|[14]
01:17:16.0 (6545346)|STATEMENT_EXECUTE|[15]
01:17:16.0 (6546680)|STATEMENT_EXECUTE|[16]
01:17:16.0 (6548733)|SYSTEM_MODE_EXIT|false
01:17:16.7 (7515890)|SYSTEM_MODE_ENTER|true
01:17:16.7 (7612775)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:17:16.7 (7624893)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
01:17:16.7 (7655882)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x143b5c46
01:17:16.7 (7664979)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
01:17:16.7 (7677174)|VARIABLE_ASSIGNMENT|[88]|escape|null
01:17:16.7 (7834919)|SYSTEM_MODE_ENTER|true
01:17:16.7 (7881965)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:17:16.7 (7889759)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
01:17:16.7 (7911331)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x143b5c46
01:17:16.0 (9206964)|SYSTEM_MODE_ENTER|true
01:17:16.0 (9357227)|SYSTEM_MODE_ENTER|true
01:17:16.0 (9506614)|SYSTEM_MODE_ENTER|true
01:17:16.0 (9664258)|SYSTEM_MODE_ENTER|true
01:17:16.0 (9744857)|SYSTEM_MODE_ENTER|true
01:17:16.0 (9853386)|SYSTEM_MODE_ENTER|true
01:17:16.0 (9968068)|SYSTEM_MODE_ENTER|true
01:17:16.0 (10129808)|SYSTEM_MODE_ENTER|true
01:17:16.0 (10203259)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
01:17:16.0 (10222292)|VARIABLE_SCOPE_BEGIN|[43]|this|Controller|true|false
01:17:16.0 (10279174)|VARIABLE_ASSIGNMENT|[43]|this|{}|0x48381e5e
01:17:16.0 (10304670)|SYSTEM_MODE_ENTER|false
01:17:16.0 (10319783)|HEAP_ALLOCATE|[44]|Bytes:5
01:17:16.0 (10329552)|STATEMENT_EXECUTE|[43]
01:17:16.0 (10332720)|STATEMENT_EXECUTE|[44]
01:17:16.0 (10351969)|HEAP_ALLOCATE|[44]|Bytes:4
01:17:16.0 (10408371)|VARIABLE_SCOPE_BEGIN|[44]|options|List<System.SelectOption>|true|false
01:17:16.0 (10454351)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:17:16.0 (10471314)|VARIABLE_ASSIGNMENT|[44]|options|[]|0x3b510e54
01:17:16.0 (10480652)|STATEMENT_EXECUTE|[45]
01:17:16.0 (10487877)|HEAP_ALLOCATE|[45]|Bytes:33
01:17:16.0 (10515630)|HEAP_ALLOCATE|[45]|Bytes:4
01:17:16.0 (12138581)|SOQL_EXECUTE_BEGIN|[45]|Aggregations:0|SELECT className__C FROM Class__c
01:17:16.0 (15127477)|SOQL_EXECUTE_END|[45]|Rows:4
01:17:16.0 (15174418)|HEAP_ALLOCATE|[45]|Bytes:20
01:17:16.0 (15207940)|HEAP_ALLOCATE|[45]|Bytes:193
01:17:16.0 (15337014)|HEAP_ALLOCATE|[45]|Bytes:20
01:17:16.0 (15378576)|VARIABLE_SCOPE_BEGIN|[45]|data|List<Class__c>|true|false
01:17:16.0 (15440912)|VARIABLE_ASSIGNMENT|[45]|data|[{"className__c":"Name","Id":"a0H0o00000fIXZEEA4"},{"className__c":"L02","Id":"a0H0o00000fIXflEAG"},{"className__c":"L01","Id":"a0H0o00000fIXZYEA4"},{"className__c":"L03","Id":"a0H0o00000fIXg0EAG"}]|0x11600d51
01:17:16.0 (15735041)|HEAP_ALLOCATE|[46]|Bytes:5
01:17:16.0 (15776161)|HEAP_ALLOCATE|[46]|Bytes:12
01:17:16.0 (15794812)|VARIABLE_SCOPE_BEGIN|[46]|c|Class__c|true|false
01:17:16.0 (15821927)|VARIABLE_ASSIGNMENT|[46]|c|{"className__c":"Name","Id":"a0H0o00000fIXZEEA4"}|0x7ec561b8
01:17:16.0 (15834662)|STATEMENT_EXECUTE|[46]
01:17:16.0 (15838195)|STATEMENT_EXECUTE|[47]
01:17:16.0 (15855149)|HEAP_ALLOCATE|[47]|Bytes:12
01:17:16.0 (15996957)|HEAP_ALLOCATE|[47]|Bytes:4
01:17:16.0 (16071944)|HEAP_ALLOCATE|[47]|Bytes:4
01:17:16.0 (16140490)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:17:16.0 (16166730)|HEAP_ALLOCATE|[46]|Bytes:5
01:17:16.0 (16187054)|HEAP_ALLOCATE|[46]|Bytes:12
01:17:16.0 (16199001)|VARIABLE_SCOPE_BEGIN|[46]|c|Class__c|true|false
01:17:16.0 (16224353)|VARIABLE_ASSIGNMENT|[46]|c|{"className__c":"L02","Id":"a0H0o00000fIXflEAG"}|0x7dc3931b
01:17:16.0 (16235511)|STATEMENT_EXECUTE|[46]
01:17:16.0 (16238076)|STATEMENT_EXECUTE|[47]
01:17:16.0 (16292816)|HEAP_ALLOCATE|[47]|Bytes:3
01:17:16.0 (16347081)|HEAP_ALLOCATE|[47]|Bytes:3
01:17:16.0 (16374523)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:17:16.0 (16393836)|HEAP_ALLOCATE|[46]|Bytes:5
01:17:16.0 (16410696)|HEAP_ALLOCATE|[46]|Bytes:12
01:17:16.0 (16421704)|VARIABLE_SCOPE_BEGIN|[46]|c|Class__c|true|false
01:17:16.0 (16444748)|VARIABLE_ASSIGNMENT|[46]|c|{"className__c":"L01","Id":"a0H0o00000fIXZYEA4"}|0x37d4a33f
01:17:16.0 (16454243)|STATEMENT_EXECUTE|[46]
01:17:16.0 (16457073)|STATEMENT_EXECUTE|[47]
01:17:16.0 (16504249)|HEAP_ALLOCATE|[47]|Bytes:3
01:17:16.0 (16557141)|HEAP_ALLOCATE|[47]|Bytes:3
01:17:16.0 (16583746)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:17:16.0 (16604094)|HEAP_ALLOCATE|[46]|Bytes:5
01:17:16.0 (16620956)|HEAP_ALLOCATE|[46]|Bytes:12
01:17:16.0 (16632165)|VARIABLE_SCOPE_BEGIN|[46]|c|Class__c|true|false
01:17:16.0 (16653730)|VARIABLE_ASSIGNMENT|[46]|c|{"className__c":"L03","Id":"a0H0o00000fIXg0EAG"}|0x592706b8
01:17:16.0 (16664806)|STATEMENT_EXECUTE|[46]
01:17:16.0 (16667148)|STATEMENT_EXECUTE|[47]
01:17:16.0 (16716142)|HEAP_ALLOCATE|[47]|Bytes:3
01:17:16.0 (16769202)|HEAP_ALLOCATE|[47]|Bytes:3
01:17:16.0 (16795873)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:17:16.0 (16814799)|HEAP_ALLOCATE|[46]|Bytes:5
01:17:16.0 (16834020)|VARIABLE_ASSIGNMENT|[46]|c|null|
01:17:16.0 (16844143)|STATEMENT_EXECUTE|[50]
01:17:16.0 (16853365)|SYSTEM_MODE_EXIT|false
01:17:16.0 (17232582)|SYSTEM_MODE_ENTER|true
01:17:16.0 (19173810)|VF_SERIALIZE_VIEWSTATE_BEGIN|0660o000008sbCc
01:17:16.0 (22262333)|VF_SERIALIZE_VIEWSTATE_END
01:17:16.25 (25238109)|CUMULATIVE_LIMIT_USAGE
01:17:16.25 (25238109)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 1 out of 100
  Number of query rows: 4 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

01:17:16.25 (25238109)|CUMULATIVE_LIMIT_USAGE_END

01:17:16.0 (25302685)|CODE_UNIT_FINISHED|VF: /apex/AddNewStudent
01:17:16.0 (26263309)|EXECUTION_FINISHED
