36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
00:58:25.0 (478265)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
00:58:25.0 (527974)|EXECUTION_STARTED
00:58:25.0 (534072)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
00:58:25.0 (3604341)|SYSTEM_MODE_ENTER|true
00:58:25.0 (4036099)|HEAP_ALLOCATE|[72]|Bytes:3
00:58:25.0 (4097009)|HEAP_ALLOCATE|[77]|Bytes:152
00:58:25.0 (4230310)|HEAP_ALLOCATE|[342]|Bytes:408
00:58:25.0 (4264454)|HEAP_ALLOCATE|[355]|Bytes:408
00:58:25.0 (4290278)|HEAP_ALLOCATE|[467]|Bytes:48
00:58:25.0 (4329802)|HEAP_ALLOCATE|[139]|Bytes:6
00:58:25.0 (4370773)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
00:58:25.0 (4381326)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:280
00:58:25.0 (4388315)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:59
00:58:25.0 (4395386)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
00:58:25.0 (4409517)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
00:58:25.0 (4418257)|STATEMENT_EXECUTE|[1]
00:58:25.0 (4423788)|STATEMENT_EXECUTE|[1]
00:58:25.0 (4453710)|HEAP_ALLOCATE|[50]|Bytes:5
00:58:25.0 (4480409)|HEAP_ALLOCATE|[56]|Bytes:5
00:58:25.0 (4493854)|HEAP_ALLOCATE|[64]|Bytes:7
00:58:25.0 (4518439)|SYSTEM_MODE_ENTER|false
00:58:25.0 (4533261)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
00:58:25.0 (4540968)|STATEMENT_EXECUTE|[17]
00:58:25.0 (4543410)|STATEMENT_EXECUTE|[33]
00:58:25.0 (4548690)|SYSTEM_MODE_EXIT|false
00:58:25.0 (4560815)|METHOD_EXIT|[1]|Controller
00:58:25.0 (4585614)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
00:58:25.0 (4597024)|VARIABLE_SCOPE_BEGIN|[12]|this|Controller|true|false
00:58:25.0 (4688718)|VARIABLE_ASSIGNMENT|[12]|this|{}|0x40c2d3d3
00:58:25.0 (4724555)|SYSTEM_MODE_ENTER|false
00:58:25.0 (4736102)|HEAP_ALLOCATE|[13]|Bytes:5
00:58:25.0 (4743044)|STATEMENT_EXECUTE|[1]
00:58:25.0 (4748725)|HEAP_ALLOCATE|[13]|Bytes:5
00:58:25.0 (4753847)|STATEMENT_EXECUTE|[2]
00:58:25.0 (4756105)|STATEMENT_EXECUTE|[3]
00:58:25.0 (4757996)|STATEMENT_EXECUTE|[4]
00:58:25.0 (4759892)|STATEMENT_EXECUTE|[5]
00:58:25.0 (4761783)|STATEMENT_EXECUTE|[6]
00:58:25.0 (4763768)|STATEMENT_EXECUTE|[7]
00:58:25.0 (4765732)|STATEMENT_EXECUTE|[8]
00:58:25.0 (4768006)|STATEMENT_EXECUTE|[9]
00:58:25.0 (4769862)|STATEMENT_EXECUTE|[10]
