36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
01:31:17.0 (142872)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
01:31:17.0 (192035)|EXECUTION_STARTED
01:31:17.0 (200100)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sbCc|VF: /apex/AddNewStudent
01:31:17.0 (386749)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sbCc
01:31:17.0 (4181164)|HEAP_ALLOCATE|[72]|Bytes:3
01:31:17.0 (4230069)|HEAP_ALLOCATE|[77]|Bytes:152
01:31:17.0 (4247027)|HEAP_ALLOCATE|[342]|Bytes:408
01:31:17.0 (4258295)|HEAP_ALLOCATE|[355]|Bytes:408
01:31:17.0 (4269193)|HEAP_ALLOCATE|[467]|Bytes:48
01:31:17.0 (4297521)|HEAP_ALLOCATE|[139]|Bytes:6
01:31:17.0 (4352855)|HEAP_ALLOCATE|[50]|Bytes:5
01:31:17.0 (4377520)|HEAP_ALLOCATE|[56]|Bytes:5
01:31:17.0 (4386045)|HEAP_ALLOCATE|[64]|Bytes:7
01:31:17.0 (6459387)|VF_DESERIALIZE_VIEWSTATE_END
01:31:17.7 (7108182)|SYSTEM_MODE_ENTER|true
01:31:17.7 (7200936)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
01:31:17.7 (7210117)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
01:31:17.8 (8115020)|SYSTEM_MODE_ENTER|true
01:31:17.8 (8181453)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:31:17.8 (8189960)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
01:31:17.8 (8272206)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x19db49b5
01:31:17.8 (8280163)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
01:31:17.8 (8290863)|VARIABLE_ASSIGNMENT|[88]|escape|null
01:31:17.0 (8470095)|SYSTEM_MODE_ENTER|true
01:31:17.0 (8503455)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
01:31:17.0 (8512322)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:280
01:31:17.0 (8519430)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
01:31:17.0 (8523348)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
01:31:17.0 (8531646)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
01:31:17.0 (8540926)|STATEMENT_EXECUTE|[1]
01:31:17.0 (8545696)|STATEMENT_EXECUTE|[1]
01:31:17.0 (8555070)|SYSTEM_MODE_ENTER|false
01:31:17.0 (8562064)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:31:17.0 (8567166)|STATEMENT_EXECUTE|[23]
01:31:17.0 (8568797)|STATEMENT_EXECUTE|[42]
01:31:17.0 (8575081)|SYSTEM_MODE_EXIT|false
01:31:17.0 (8582638)|METHOD_EXIT|[1]|Controller
01:31:17.0 (12471441)|SYSTEM_MODE_ENTER|true
01:31:17.0 (12790791)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
01:31:17.0 (12805368)|VARIABLE_SCOPE_BEGIN|[61]|this|Controller|true|false
01:31:17.0 (12861489)|VARIABLE_ASSIGNMENT|[61]|this|{"objKeySearch":"0x7402ea38","student":"0x7db8f0b8"}|0x2506c21c
01:31:17.0 (12879238)|SYSTEM_MODE_ENTER|false
01:31:17.0 (12886873)|HEAP_ALLOCATE|[62]|Bytes:5
01:31:17.0 (12893659)|STATEMENT_EXECUTE|[61]
01:31:17.0 (12895754)|STATEMENT_EXECUTE|[62]
01:31:17.0 (12910045)|HEAP_ALLOCATE|[62]|Bytes:4
01:31:17.0 (12951525)|VARIABLE_SCOPE_BEGIN|[62]|options|List<System.SelectOption>|true|false
01:31:17.0 (12975042)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:31:17.0 (12989299)|VARIABLE_ASSIGNMENT|[62]|options|[]|0x61413987
01:31:17.0 (12995189)|STATEMENT_EXECUTE|[63]
01:31:17.0 (13001288)|HEAP_ALLOCATE|[63]|Bytes:33
01:31:17.0 (13015515)|HEAP_ALLOCATE|[63]|Bytes:4
01:31:17.0 (13280233)|SOQL_EXECUTE_BEGIN|[63]|Aggregations:0|SELECT className__C FROM Class__c
01:31:17.0 (15854587)|SOQL_EXECUTE_END|[63]|Rows:2
01:31:17.0 (15877808)|HEAP_ALLOCATE|[63]|Bytes:12
01:31:17.0 (15894314)|HEAP_ALLOCATE|[63]|Bytes:101
01:31:17.0 (15961808)|HEAP_ALLOCATE|[63]|Bytes:12
01:31:17.0 (15975110)|VARIABLE_SCOPE_BEGIN|[63]|data|List<Class__c>|true|false
01:31:17.0 (16003710)|VARIABLE_ASSIGNMENT|[63]|data|[{"className__c":"Math","Id":"a0H0o00000fJQOvEAO"},{"className__c":"English","Id":"a0H0o00000fJQOwEAO"}]|0x3633abb4
01:31:17.0 (16181293)|HEAP_ALLOCATE|[64]|Bytes:5
01:31:17.0 (16212244)|HEAP_ALLOCATE|[64]|Bytes:12
01:31:17.0 (16223568)|VARIABLE_SCOPE_BEGIN|[64]|c|Class__c|true|false
01:31:17.0 (16240603)|VARIABLE_ASSIGNMENT|[64]|c|{"className__c":"Math","Id":"a0H0o00000fJQOvEAO"}|0x5b3afe4b
01:31:17.0 (16247863)|STATEMENT_EXECUTE|[64]
01:31:17.0 (16249724)|STATEMENT_EXECUTE|[65]
01:31:17.0 (16259484)|HEAP_ALLOCATE|[65]|Bytes:12
01:31:17.0 (16353201)|HEAP_ALLOCATE|[65]|Bytes:4
01:31:17.0 (16402308)|HEAP_ALLOCATE|[65]|Bytes:4
01:31:17.0 (16466497)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:31:17.0 (16495056)|HEAP_ALLOCATE|[64]|Bytes:5
01:31:17.0 (16509507)|HEAP_ALLOCATE|[64]|Bytes:12
01:31:17.0 (16517647)|VARIABLE_SCOPE_BEGIN|[64]|c|Class__c|true|false
01:31:17.0 (16535902)|VARIABLE_ASSIGNMENT|[64]|c|{"className__c":"English","Id":"a0H0o00000fJQOwEAO"}|0x3a87f1d3
01:31:17.0 (16542340)|STATEMENT_EXECUTE|[64]
01:31:17.0 (16544053)|STATEMENT_EXECUTE|[65]
01:31:17.0 (16585574)|HEAP_ALLOCATE|[65]|Bytes:7
01:31:17.0 (16616439)|HEAP_ALLOCATE|[65]|Bytes:7
01:31:17.0 (16633456)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:31:17.0 (16646152)|HEAP_ALLOCATE|[64]|Bytes:5
01:31:17.0 (16658424)|VARIABLE_ASSIGNMENT|[64]|c|null|
01:31:17.0 (16664074)|STATEMENT_EXECUTE|[68]
01:31:17.0 (16669069)|SYSTEM_MODE_EXIT|false
01:31:17.0 (16762622)|SYSTEM_MODE_ENTER|true
01:31:17.17 (17008401)|SYSTEM_MODE_ENTER|true
01:31:17.17 (17064622)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:31:17.17 (17073397)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
01:31:17.17 (17096888)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x19db49b5
01:31:17.17 (17103292)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
01:31:17.17 (17110781)|VARIABLE_ASSIGNMENT|[88]|escape|null
01:31:17.0 (17959980)|SYSTEM_MODE_ENTER|true
01:31:17.0 (17994078)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:31:17.0 (17999594)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
01:31:17.0 (18018609)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.userselectSecondpage|"Math"|0x2506c21c
01:31:17.0 (18167817)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
01:31:17.0 (18177065)|VARIABLE_SCOPE_BEGIN|[96]|this|Controller|true|false
01:31:17.0 (18210729)|VARIABLE_ASSIGNMENT|[96]|this|{"objKeySearch":"0x7402ea38","student":"0x7db8f0b8","userselectSecondpage":"Math"}|0x2506c21c
01:31:17.0 (18225931)|SYSTEM_MODE_ENTER|false
01:31:17.0 (18232999)|HEAP_ALLOCATE|[97]|Bytes:5
01:31:17.0 (18238341)|STATEMENT_EXECUTE|[96]
01:31:17.0 (18240200)|STATEMENT_EXECUTE|[97]
01:31:17.0 (18243686)|VARIABLE_SCOPE_BEGIN|[97]|ref|System.PageReference|true|false
01:31:17.0 (18253742)|VARIABLE_ASSIGNMENT|[97]|ref|null|
01:31:17.0 (18257446)|STATEMENT_EXECUTE|[98]
01:31:17.0 (18265889)|HEAP_ALLOCATE|[98]|Bytes:8
01:31:17.0 (18320285)|USER_DEBUG|[98]|DEBUG|run here
01:31:17.0 (18330236)|STATEMENT_EXECUTE|[99]
01:31:17.0 (18332051)|STATEMENT_EXECUTE|[99]
01:31:17.0 (18333569)|STATEMENT_EXECUTE|[100]
01:31:17.0 (18419967)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"objKeySearch":"0x7402ea38","student":"0x7db8f0b8","userselectSecondpage":"Math"}|0x2506c21c
01:31:17.0 (18527284)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"objKeySearch":"0x7402ea38","student":"0x7db8f0b8","userselectSecondpage":"Math"}|0x2506c21c
01:31:17.0 (18590753)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"objKeySearch":"0x7402ea38","student":"0x7db8f0b8","userselectSecondpage":"Math"}|0x2506c21c
01:31:17.0 (18660283)|HEAP_ALLOCATE|[102]|Bytes:4
01:31:17.0 (18673133)|HEAP_ALLOCATE|[103]|Bytes:4
01:31:17.0 (18683704)|HEAP_ALLOCATE|[100]|Bytes:14
01:31:17.0 (18693808)|USER_DEBUG|[100]|DEBUG|bbbaaa9.00test
01:31:17.0 (18701566)|STATEMENT_EXECUTE|[104]
01:31:17.0 (18713128)|HEAP_ALLOCATE|[104]|Bytes:53
01:31:17.0 (18728926)|HEAP_ALLOCATE|[104]|Bytes:4
