36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
03:41:58.0 (535503)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
03:41:58.0 (579254)|EXECUTION_STARTED
03:41:58.0 (584339)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
03:41:58.0 (1166433)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sEYc
03:41:58.0 (8006430)|HEAP_ALLOCATE|[72]|Bytes:3
03:41:58.0 (8060287)|HEAP_ALLOCATE|[77]|Bytes:152
03:41:58.0 (8075164)|HEAP_ALLOCATE|[342]|Bytes:408
03:41:58.0 (8091253)|HEAP_ALLOCATE|[355]|Bytes:408
03:41:58.0 (8106345)|HEAP_ALLOCATE|[467]|Bytes:48
03:41:58.0 (8132601)|HEAP_ALLOCATE|[139]|Bytes:6
03:41:58.0 (8566399)|HEAP_ALLOCATE|[50]|Bytes:5
03:41:58.0 (8592852)|HEAP_ALLOCATE|[56]|Bytes:5
03:41:58.0 (8602460)|HEAP_ALLOCATE|[64]|Bytes:7
03:41:58.0 (12718820)|VF_DESERIALIZE_VIEWSTATE_END
03:41:58.0 (14198524)|SYSTEM_MODE_ENTER|true
03:41:58.0 (14238550)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
03:41:58.0 (14251792)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:348
03:41:58.0 (14256528)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:59
03:41:58.0 (14278334)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
03:41:58.0 (14287420)|STATEMENT_EXECUTE|[1]
03:41:58.0 (14295514)|STATEMENT_EXECUTE|[1]
03:41:58.0 (14306852)|SYSTEM_MODE_ENTER|false
03:41:58.0 (14323749)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
03:41:58.0 (14328760)|STATEMENT_EXECUTE|[17]
03:41:58.0 (14336341)|SYSTEM_MODE_EXIT|false
03:41:58.0 (14347451)|METHOD_EXIT|[1]|Controller
03:41:58.0 (14530312)|SYSTEM_MODE_ENTER|true
03:41:58.0 (14815417)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:60
03:41:58.0 (14831143)|VARIABLE_SCOPE_BEGIN|[36]|this|Controller|true|false
03:41:58.0 (14943939)|VARIABLE_ASSIGNMENT|[36]|this|{"studentList":"0x68f8e49b","sumstudents":"Total Students : 12","userinput":"a","userselect":"L02"}|0x3948899c
03:41:58.0 (14966467)|SYSTEM_MODE_ENTER|false
03:41:58.0 (14976426)|HEAP_ALLOCATE|[37]|Bytes:5
03:41:58.0 (14982913)|STATEMENT_EXECUTE|[36]
03:41:58.0 (14984988)|STATEMENT_EXECUTE|[37]
03:41:58.0 (15003934)|HEAP_ALLOCATE|[37]|Bytes:4
03:41:58.0 (15071893)|VARIABLE_SCOPE_BEGIN|[37]|options|List<System.SelectOption>|true|false
03:41:58.0 (15111691)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:41:58.0 (15125093)|VARIABLE_ASSIGNMENT|[37]|options|[]|0x15019471
03:41:58.0 (15133838)|STATEMENT_EXECUTE|[38]
03:41:58.0 (15138226)|HEAP_ALLOCATE|[38]|Bytes:33
03:41:58.0 (15158240)|HEAP_ALLOCATE|[38]|Bytes:4
03:41:58.0 (16340534)|SOQL_EXECUTE_BEGIN|[38]|Aggregations:0|SELECT className__C FROM Class__c
03:41:58.0 (19157327)|SOQL_EXECUTE_END|[38]|Rows:4
03:41:58.0 (19189241)|HEAP_ALLOCATE|[38]|Bytes:20
03:41:58.0 (19215787)|HEAP_ALLOCATE|[38]|Bytes:193
03:41:58.0 (19317538)|HEAP_ALLOCATE|[38]|Bytes:20
03:41:58.0 (19337042)|VARIABLE_SCOPE_BEGIN|[38]|data|List<Class__c>|true|false
03:41:58.0 (19398368)|VARIABLE_ASSIGNMENT|[38]|data|[{"className__c":"Name","Id":"a0H0o00000fIXZEEA4"},{"className__c":"L02","Id":"a0H0o00000fIXflEAG"},{"className__c":"L01","Id":"a0H0o00000fIXZYEA4"},{"className__c":"L03","Id":"a0H0o00000fIXg0EAG"}]|0x68901de
03:41:58.0 (19687947)|HEAP_ALLOCATE|[39]|Bytes:5
03:41:58.0 (19751276)|HEAP_ALLOCATE|[39]|Bytes:12
03:41:58.0 (19763745)|VARIABLE_SCOPE_BEGIN|[39]|c|Class__c|true|false
