36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
23:49:24.0 (393553)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
23:49:24.0 (441523)|EXECUTION_STARTED
23:49:24.0 (448135)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sbCc|VF: /apex/AddNewStudent
23:49:24.0 (1090191)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sbCc
23:49:24.0 (43326786)|HEAP_ALLOCATE|[72]|Bytes:3
23:49:24.0 (43370286)|HEAP_ALLOCATE|[77]|Bytes:152
23:49:24.0 (43382872)|HEAP_ALLOCATE|[342]|Bytes:408
23:49:24.0 (43394482)|HEAP_ALLOCATE|[355]|Bytes:408
23:49:24.0 (43406119)|HEAP_ALLOCATE|[467]|Bytes:48
23:49:24.0 (43429501)|HEAP_ALLOCATE|[139]|Bytes:6
23:49:24.0 (43547877)|HEAP_ALLOCATE|[50]|Bytes:5
23:49:24.0 (43572074)|HEAP_ALLOCATE|[56]|Bytes:5
23:49:24.0 (43581420)|HEAP_ALLOCATE|[64]|Bytes:7
23:49:24.0 (45670247)|VF_DESERIALIZE_VIEWSTATE_END
23:49:24.46 (46927029)|SYSTEM_MODE_ENTER|true
23:49:24.46 (47010614)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
23:49:24.46 (47022114)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
23:49:24.47 (47900786)|SYSTEM_MODE_ENTER|true
23:49:24.47 (47964203)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:49:24.47 (47973463)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
23:49:24.47 (48018225)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x7dc79627
23:49:24.47 (48030580)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
23:49:24.47 (48044291)|VARIABLE_ASSIGNMENT|[88]|escape|null
23:49:24.0 (49194563)|SYSTEM_MODE_ENTER|true
23:49:24.0 (49230020)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
23:49:24.0 (49242875)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:376
23:49:24.0 (49250294)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:63
23:49:24.0 (49257427)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
23:49:24.0 (49270872)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
23:49:24.0 (49279818)|STATEMENT_EXECUTE|[1]
23:49:24.0 (49284542)|STATEMENT_EXECUTE|[1]
23:49:24.0 (49294542)|SYSTEM_MODE_ENTER|false
23:49:24.0 (49305224)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
23:49:24.0 (49313294)|STATEMENT_EXECUTE|[18]
23:49:24.0 (49315979)|STATEMENT_EXECUTE|[37]
23:49:24.0 (49321971)|SYSTEM_MODE_EXIT|false
23:49:24.0 (49332532)|METHOD_EXIT|[1]|Controller
23:49:24.0 (49424596)|SYSTEM_MODE_ENTER|true
23:49:24.0 (49509845)|SYSTEM_MODE_ENTER|true
23:49:24.0 (49604084)|SYSTEM_MODE_ENTER|true
23:49:24.0 (49683653)|SYSTEM_MODE_ENTER|true
23:49:24.0 (49757821)|SYSTEM_MODE_ENTER|true
23:49:24.0 (49837138)|SYSTEM_MODE_ENTER|true
23:49:24.0 (49991842)|SYSTEM_MODE_ENTER|true
23:49:24.0 (50314507)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
23:49:24.0 (50329171)|VARIABLE_SCOPE_BEGIN|[56]|this|Controller|true|false
23:49:24.0 (50414263)|VARIABLE_ASSIGNMENT|[56]|this|{"gender":false,"namef":"","namel":"","score1":0,"score2":0,"score3":0,"userselectSecondpage":"Math"}|0x28af1744
23:49:24.0 (50430088)|SYSTEM_MODE_ENTER|false
23:49:24.0 (50437825)|HEAP_ALLOCATE|[57]|Bytes:5
23:49:24.0 (50443793)|STATEMENT_EXECUTE|[56]
23:49:24.0 (50446346)|STATEMENT_EXECUTE|[57]
23:49:24.0 (50463038)|HEAP_ALLOCATE|[57]|Bytes:4
23:49:24.0 (50496104)|VARIABLE_SCOPE_BEGIN|[57]|options|List<System.SelectOption>|true|false
23:49:24.0 (50520912)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
23:49:24.0 (50532795)|VARIABLE_ASSIGNMENT|[57]|options|[]|0x4c237178
23:49:24.0 (50538570)|STATEMENT_EXECUTE|[58]
23:49:24.0 (50542252)|HEAP_ALLOCATE|[58]|Bytes:33
23:49:24.0 (50559651)|HEAP_ALLOCATE|[58]|Bytes:4
