36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
01:16:48.0 (435432)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
01:16:48.0 (507024)|EXECUTION_STARTED
01:16:48.0 (514647)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
01:16:48.0 (1057852)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sEYc
01:16:48.0 (9446061)|HEAP_ALLOCATE|[72]|Bytes:3
01:16:48.0 (9499409)|HEAP_ALLOCATE|[77]|Bytes:152
01:16:48.0 (9518055)|HEAP_ALLOCATE|[342]|Bytes:408
01:16:48.0 (9536141)|HEAP_ALLOCATE|[355]|Bytes:408
01:16:48.0 (9554652)|HEAP_ALLOCATE|[467]|Bytes:48
01:16:48.0 (9592104)|HEAP_ALLOCATE|[139]|Bytes:6
01:16:48.0 (9642812)|HEAP_ALLOCATE|[50]|Bytes:5
01:16:48.0 (9670771)|HEAP_ALLOCATE|[56]|Bytes:5
01:16:48.0 (9683304)|HEAP_ALLOCATE|[64]|Bytes:7
01:16:48.0 (13700324)|VF_DESERIALIZE_VIEWSTATE_END
01:16:48.0 (14665029)|SYSTEM_MODE_ENTER|true
01:16:48.0 (14725755)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
01:16:48.0 (14743622)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:280
01:16:48.0 (14750144)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:59
01:16:48.0 (14755861)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
01:16:48.0 (14777304)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
01:16:48.0 (14794521)|STATEMENT_EXECUTE|[1]
01:16:48.0 (14804251)|STATEMENT_EXECUTE|[1]
01:16:48.0 (14816417)|SYSTEM_MODE_ENTER|false
01:16:48.0 (14838003)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:16:48.0 (14846866)|STATEMENT_EXECUTE|[17]
01:16:48.0 (14849993)|STATEMENT_EXECUTE|[33]
01:16:48.0 (14857567)|SYSTEM_MODE_EXIT|false
01:16:48.0 (14877540)|METHOD_EXIT|[1]|Controller
01:16:48.0 (14955532)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:188
01:16:48.0 (14966129)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
01:16:48.18 (18650865)|SYSTEM_MODE_ENTER|true
01:16:48.18 (18725701)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
01:16:48.18 (18737560)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
01:16:48.19 (19510658)|SYSTEM_MODE_ENTER|true
01:16:48.19 (19574620)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:16:48.19 (19585533)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
01:16:48.19 (19660753)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x4fd72fa0
01:16:48.19 (19670012)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
01:16:48.19 (19678122)|VARIABLE_ASSIGNMENT|[88]|escape|null
01:16:48.0 (19827126)|SYSTEM_MODE_ENTER|true
01:16:48.0 (20375324)|SYSTEM_MODE_ENTER|true
01:16:48.0 (20533845)|SYSTEM_MODE_ENTER|true
01:16:48.0 (20798921)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
01:16:48.0 (20809680)|VARIABLE_SCOPE_BEGIN|[67]|this|Controller|true|false
01:16:48.0 (20889339)|VARIABLE_ASSIGNMENT|[67]|this|{"objKeySearch":"0x5fcf7a17","student":"0x39f595a0"}|0x24d5d050
01:16:48.0 (20906445)|SYSTEM_MODE_ENTER|false
01:16:48.0 (20914653)|HEAP_ALLOCATE|[68]|Bytes:5
01:16:48.0 (20921213)|STATEMENT_EXECUTE|[67]
01:16:48.0 (20923441)|STATEMENT_EXECUTE|[68]
01:16:48.0 (20935701)|HEAP_ALLOCATE|[68]|Bytes:4
