36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
23:26:21.0 (629498)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
23:26:21.0 (679770)|EXECUTION_STARTED
23:26:21.0 (686545)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
23:26:21.0 (1258616)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sEYc
23:26:21.0 (36046945)|VF_DESERIALIZE_VIEWSTATE_END
23:26:21.0 (37874050)|SYSTEM_MODE_ENTER|true
23:26:21.0 (37966081)|HEAP_ALLOCATE|[72]|Bytes:3
23:26:21.0 (37999717)|HEAP_ALLOCATE|[77]|Bytes:152
23:26:21.0 (38013896)|HEAP_ALLOCATE|[342]|Bytes:408
23:26:21.0 (38026853)|HEAP_ALLOCATE|[355]|Bytes:408
23:26:21.0 (38037255)|HEAP_ALLOCATE|[467]|Bytes:48
23:26:21.0 (38062710)|HEAP_ALLOCATE|[139]|Bytes:6
23:26:21.0 (38080963)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:176
23:26:21.0 (38087701)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
23:26:21.0 (38091881)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
23:26:21.0 (38101888)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
23:26:21.0 (38108290)|STATEMENT_EXECUTE|[1]
23:26:21.0 (38113075)|STATEMENT_EXECUTE|[1]
23:26:21.0 (38136392)|HEAP_ALLOCATE|[50]|Bytes:5
23:26:21.0 (38154878)|HEAP_ALLOCATE|[56]|Bytes:5
23:26:21.0 (38163081)|HEAP_ALLOCATE|[64]|Bytes:7
23:26:21.0 (38176677)|SYSTEM_MODE_ENTER|false
23:26:21.0 (38187822)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
23:26:21.0 (38193942)|SYSTEM_MODE_EXIT|false
23:26:21.0 (38200472)|METHOD_EXIT|[1]|Controller
23:26:21.0 (38328901)|SYSTEM_MODE_ENTER|true
23:26:21.0 (38583747)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
23:26:21.0 (38594623)|VARIABLE_SCOPE_BEGIN|[8]|this|Controller|true|false
23:26:21.0 (38646771)|VARIABLE_ASSIGNMENT|[8]|this|{}|0x541322ee
23:26:21.0 (38662427)|SYSTEM_MODE_ENTER|false
23:26:21.0 (38669925)|HEAP_ALLOCATE|[9]|Bytes:5
23:26:21.0 (38674822)|STATEMENT_EXECUTE|[8]
23:26:21.0 (38677122)|STATEMENT_EXECUTE|[9]
23:26:21.0 (38686836)|HEAP_ALLOCATE|[9]|Bytes:4
23:26:21.0 (38723460)|VARIABLE_SCOPE_BEGIN|[9]|options|List<System.SelectOption>|true|false
23:26:21.0 (38749211)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
23:26:21.0 (38762304)|VARIABLE_ASSIGNMENT|[9]|options|[]|0x6bb3cca9
23:26:21.0 (38768137)|STATEMENT_EXECUTE|[10]
23:26:21.0 (38771532)|HEAP_ALLOCATE|[10]|Bytes:33
23:26:21.0 (38789614)|HEAP_ALLOCATE|[10]|Bytes:4
23:26:21.0 (39763631)|SOQL_EXECUTE_BEGIN|[10]|Aggregations:0|SELECT className__C FROM Class__c
23:26:21.0 (42401842)|SOQL_EXECUTE_END|[10]|Rows:4
23:26:21.0 (42439209)|HEAP_ALLOCATE|[10]|Bytes:20
